terrain_path,satellite_path,slope_variation,elevation_change,water_proximity,vegetation_density,coastal,has_lake,has_river,z,x,y
13531_24740.png,13531_24740.png,0.0904738982518514,329.7998046875,0.0016021728515625,0.35439881682395935,False,False,False,16,13531,24740
13531_24741.png,13531_24741.png,0.08073471387227377,371.7001953125,0.061431884765625,0.361638605594635,False,False,False,16,13531,24741
13531_24742.png,13531_24742.png,0.11965251763661702,436.5,0.0283050537109375,0.3571822941303253,False,False,False,16,13531,24742
13531_24743.png,13531_24743.png,0.09376630783081055,437.2001953125,0.0523529052734375,0.3539775311946869,False,False,False,16,13531,24743
13532_24727.png,13532_24727.png,0.033772031466166176,216.0,0.0289459228515625,0.4602651000022888,False,False,False,16,13532,24727
13532_24728.png,13532_24728.png,0.023864219586054485,267.599609375,0.004119873046875,0.4905773997306824,False,False,False,16,13532,24728
13532_24729.png,13532_24729.png,0.023491203784942627,243.599609375,0.0076751708984375,0.47068241238594055,False,False,False,16,13532,24729
13532_24730.png,13532_24730.png,0.014918475349744161,183.0,0.00262451171875,0.3964982330799103,False,False,False,16,13532,24730
13532_24731.png,13532_24731.png,0.01897829572359721,157.1005859375,0.004302978515625,0.4164449870586395,False,False,False,16,13532,24731
13532_24732.png,13532_24732.png,0.003640094151099523,47.2998046875,0.01275634765625,0.4679088592529297,False,False,False,16,13532,24732
13532_24733.png,13532_24733.png,0.010103381673494975,104.7001953125,0.004608154296875,0.42520833015441895,False,False,False,16,13532,24733
13532_24734.png,13532_24734.png,0.014604643980662028,194.099609375,0.0608673095703125,0.36772310733795166,False,False,False,16,13532,24734
13532_24735.png,13532_24735.png,0.013648653030395507,159.2001953125,0.0055389404296875,0.38328102231025696,False,False,False,16,13532,24735
13532_24736.png,13532_24736.png,0.042670627435048424,328.1005859375,0.011383056640625,0.4024839401245117,False,False,False,16,13532,24736
13532_24737.png,13532_24737.png,0.05366257429122925,291.2001953125,0.0004425048828125,0.3941032886505127,False,False,False,16,13532,24737
13532_24738.png,13532_24738.png,0.0257106880346934,154.099609375,0.054229736328125,0.3817552924156189,False,False,False,16,13532,24738
13532_24739.png,13532_24739.png,0.03475738763809204,316.7001953125,0.0136260986328125,0.36320504546165466,False,False,False,16,13532,24739
13532_24740.png,13532_24740.png,0.06026281118392944,378.2998046875,0.0118255615234375,0.37946057319641113,False,False,False,16,13532,24740
13532_24741.png,13532_24741.png,0.030069200197855632,193.5,0.005401611328125,0.40164420008659363,False,False,False,16,13532,24741
13532_24742.png,13532_24742.png,0.026761527856191,174.0,0.0442962646484375,0.36899545788764954,False,False,False,16,13532,24742
13532_24743.png,13532_24743.png,0.062247546513875325,291.69921875,0.002197265625,0.36993277072906494,False,False,False,16,13532,24743
13533_24727.png,13533_24727.png,0.03037412961324056,143.099609375,0.037322998046875,0.42251792550086975,False,False,False,16,13533,24727
13533_24728.png,13533_24728.png,0.02563122510910034,294.5,0.0025787353515625,0.5351073741912842,False,False,False,16,13533,24728
13533_24729.png,13533_24729.png,0.027831838528315226,286.400390625,0.0047454833984375,0.5676983594894409,False,False,False,16,13533,24729
13533_24730.png,13533_24730.png,0.012401822209358215,253.099609375,0.0695953369140625,0.5692833662033081,False,False,False,16,13533,24730
13533_24731.png,13533_24731.png,0.01926651199658712,201.400390625,0.029541015625,0.41310563683509827,False,False,False,16,13533,24731
